file,category,bytes,lines,sha256,coverage,notes
.editorconfig,asset/configuration,593,27,a9a9882ffbe7f755b0cf2138e6261fb2d8c9a37d5d882a0ecf226733017156c0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-1024x1024@1x.png,mobile-platform/assets,916928,,77f1e00821d2b2a5ec0a68db155f6a27d6926d98ba56d683d2a524617ff70375,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-20x20@1x.png,mobile-platform/assets,1054,,553bfdc8e748def631e44a2ba7c421215107a6d2fed8ef6971ad39ecc2d41a6d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-20x20@2x.png,mobile-platform/assets,3152,,9ad1595def22fd19a71e7b42857598aef6e0d70d860f7fcd30a5a7ec53ef9b5a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-20x20@3x.png,mobile-platform/assets,6342,,4b84274ded52eacf0c0928ed37f9087ed31d81184bdb6b526402674e271ca49b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-29x29@1x.png,mobile-platform/assets,1861,,23f3d062515564af3fc139c340709f86006fade4cfe0bad0cf53bff8678fdf54,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-29x29@2x.png,mobile-platform/assets,5997,,c506f956ab9b347f899c6066ee3683f083091cc3a774afe88a6a1ae29ec04f08,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-29x29@3x.png,mobile-platform/assets,12362,,1d8bcf9a0e0913f45e800fc8bc0489170c72fa991454270dd1d29cb590e6cbec,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-40x40@1x.png,mobile-platform/assets,3152,,9ad1595def22fd19a71e7b42857598aef6e0d70d860f7fcd30a5a7ec53ef9b5a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-40x40@2x.png,mobile-platform/assets,10953,,4f5bae5af5502ffa1bb7f82d48783311e18515002d87aea28a5c2a0dcef21da3,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-40x40@3x.png,mobile-platform/assets,22036,,eab060df0dfdfc837b5b66afc6bace2d9465b98a02d4592c4b463dd0d8e746ee,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-50x50@1x.png,mobile-platform/assets,4623,,ce82b1301db446671449307ab3a6f64a883f4cf9e5f19a5c8f5fe07293cd13c1,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-50x50@2x.png,mobile-platform/assets,15864,,8df660eca136bcee319297e84ec815498fa8b5d4a9ad4a61c8a3c6126e05e8f5,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-57x57@1x.png,mobile-platform/assets,5877,,21c292b0a866922ee0ad3139fff3b0f046bb9b2ee460fa7d18c5942a5a0cc67b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-57x57@2x.png,mobile-platform/assets,20171,,523a7379e85d1382978e5eb73abfd4e71c0d8806823253082d5e3e17448daa27,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-60x60@2x.png,mobile-platform/assets,22036,,eab060df0dfdfc837b5b66afc6bace2d9465b98a02d4592c4b463dd0d8e746ee,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-60x60@3x.png,mobile-platform/assets,45788,,620efb0f87938f0a3f47ec62045921a504e6d7324a1f75ca373e36885e92d059,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-72x72@1x.png,mobile-platform/assets,8886,,a768049861c9e65a0df9924ef1281fbecee2acaee1f46fcc91901a9abe7c3a39,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-72x72@2x.png,mobile-platform/assets,31810,,58fb59972a7d054aaba20b6bae9c57366af8f3e2763842142858f283d9bc6d2d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-76x76@1x.png,mobile-platform/assets,9754,,5ed253082a9ad768eed1fcf4e20d1600ec8b877dc9abdf5efff23ffb701ee752,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-76x76@2x.png,mobile-platform/assets,33942,,7cb84c48f6c9427548f21a3a6c351a74ab18e012b8ceeb2dabd4d84bf06450e6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Icon-App-83.5x83.5@2x.png,mobile-platform/assets,41746,,d96d879df119a1a3c53f95f45847c268f2e22f108ee9e7aab2b92b079fcb0b79,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/LaunchBackground.imageset/Contents.json,mobile-platform/assets,308,21,8acdea4656c6df21249f0a3532e3f2a4de6ad3686caa0a1861c87b0727a09593,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/LaunchBackground.imageset/background.png,mobile-platform/assets,69,,af4be5f33351cb871d3216cd43340cc3913fb8f4bd181853df1ff3cddc15bfb3,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json,mobile-platform/assets,391,23,0305caab0a081d319e4f70c23635d7e56189d42bcc05180d3212aa1e9ad29664,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/LaunchImage.imageset/LaunchImage.png,mobile-platform/assets,94490,,cccf1632b92f380db1db8548f255ae6de104b7c2653d1dc11795b850c2f36342,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/LaunchImage.imageset/LaunchImage@2x.png,mobile-platform/assets,320753,,8897b8ae22ff4ad5565665eeed7b743efe496647e61f5ca4c43def50505671f9,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/LaunchImage.imageset/LaunchImage@3x.png,mobile-platform/assets,627843,,c35dfe99895c588e69118f3b25d2ab1c80f0cbce3500a3bc015dee58f6f17296,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md,documentation,336,5,a985b626c4f7546a8ba392d135e9226c3547c8e2b46895f5f2bdf40d7b14ef9f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Base.lproj/LaunchScreen.storyboard,mobile-platform/assets,3489,44,1a2708576c3185aed1479a9371374ea6c865820f7788f369bb188a9cb7fba304,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Base.lproj/Main.storyboard,mobile-platform/assets,1605,26,fd367b6c43006d61b730f674970dd48b9f662c8f2264e52ffc1558102a2c9f2d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Info.plist,mobile-platform/assets,2281,62,25507b9b91d71884accb418be1cb05f3a2a9f720954b355ba02f9332b255997f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/Runner/Runner-Bridging-Header.h,mobile-platform/assets,38,1,1a8d11d01d1cc92c650c9c9ed35299240052d4683a15a719a2315ef44185e074,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/ios/RunnerTests/RunnerTests.swift,mobile-platform/assets,285,12,5e8f4908dacea6f29b2a790e4d38bf5fded69096063f9a27a2f21584d62b30c0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/main.dart,application-source,9192,263,ccc7167a643c53b38c479514c1db1c46d18e5c8cea463a50f752f78623456c20,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/admin/admin_home.dart,application-source,7692,185,46deb15f12d3199635405196a250e5a49b6b5379d33a4384c750f6440741aaf2,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/att_taker/att_taker_home.dart,application-source,9569,203,ddf59a6e047872e732e2d00a2e902009881b8c67ceeb1d8a9f65e612edf08d4d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/attendance/attendance_screen.dart,application-source,38132,1037,30f09faf661e983325bcd57aa09d11c1f7ed25bee217c847418009de23ab958c,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/auth/login_screen.dart,application-source,7628,230,69f1e12179d31547482d9c7c41c188e3a094199f1f4eda3a87330c7e9c29a47e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/edu_dept/edu_classes_screen.dart,application-source,7685,180,ed25f227bc0551a05ed478fded5122120463ee18c59548689bed88f3771a28e6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/edu_dept/edu_enrollment_screen.dart,application-source,6350,172,8afbed83237dcc5b10b467d4f64b9d0e91c3e24f52dccf6ba7391a70806b8d20,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/edu_dept/edu_home.dart,application-source,7780,165,27fe55ffe57a7ca277e12d28a4ebe0d9de76610f6c03861368d8f9f06bfcb536,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/edu_dept/edu_subjects_screen.dart,application-source,2848,79,9f97b15a4cde8115c138aa60838bfda4bcab0b02291bbfa0754feb24694d034d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/edu_dept/edu_teachers_screen.dart,application-source,5680,149,a737e52836564113d0c0e8b45944a134bdd45fe0a80c96f74fc83892ad3a75ba,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/finance/finance_home.dart,application-source,1282,37,3c523a754a164250643537d7a1ad4eae6bf4cc9bd6e21262865444dc6ffc36d0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/hr/hr_attendance.dart,application-source,36878,1021,ea454e6dac2704903687d4424bc7b770158e412a5c5ba3f25c6d632ccc82f90d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/hr/hr_home.dart,application-source,3100,83,5954b1400767aa383c7f5fe46f8f1874be54d01238247e4070d8fe5188c6fbe5,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/hr/hr_taker_home.dart,application-source,4280,109,8ce67bf30f0acc4242aea4c1bf7aa905fa507f881b07bf70778fc7423f4b6806,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/info_dept/info_home.dart,application-source,7208,161,1c970bf941250348b4249fc07f75d002703d356c54d748ece6a8c00c819752fd,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/lock/lock_screen.dart,application-source,8585,270,364c1676a218e19ace788e250bed4c216d0d5b878334904d8d93b0f87adb31c6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/material/material_home.dart,application-source,1281,37,4063268ed1c01229869fe88333532cad7da5d7bc5fe4f0ed75526e119ea55cc2,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/members/member_detail_screen.dart,application-source,9794,239,1722a212a7efb4ad0574cf9ccf75a5ad14a1022cda3d11740c4aac87a9d95aa8,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/members/member_list_screen.dart,application-source,16949,468,0e2f7b8825a419d8c119ed140623e072447fa7335d280b7350bfa8b9945bc6ec,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_analytics.dart,application-source,11236,343,751f4c40f783cfa841747026d1994f4d185fab9bf775f3e2180682684bd992df,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_attendance.dart,application-source,36763,1020,24d94971ea03c8fd81d97ff5e32b308071adf31921da7d98946faf5ac3e9124f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_categories.dart,application-source,34235,906,3533f4b0823908af4c6f0e72d1aad8adaf2fe99288c13b0804cfb76d8aea3a8e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_category_screen.dart,application-source,19338,538,19b42cb6e9041009961a8e2f819f29c62e9ae2fc3ad08163e181b7a647380afd,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_download_settings.dart,application-source,11415,309,c55a21cfc39f6a8fdfd291c4a294df26a2aeabcf5d2ca62419b9d2c340c50c5b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_downloads.dart,application-source,14919,424,898f63fe22937b4e6d4903a43ab9ac8e0e79444010e5d0cf7647619564792691,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_home.dart,application-source,7319,212,e0a7db73bbe8b10d6df1bf48cca823a5dd36a37f07a1e3ff1a2a8c9a494fca11,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
Mobile/wbws_flutter_app/lib/screens/mezmur/mezmur_hymn_detail.dart,application-source,14285,403,78d514669e989aa6ec67788490d0c74d99f56cb651ed18688cd1bc9a92fc0eed,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
