file,line,markup,coverage
admin/dashboards/super-admin.php,647,"<button class=""nav-link <?= $activeSection === 'backup' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,648,"<button class=""nav-link <?= $activeSection === 'syshealth' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,649,"<a href=""/admin/dashboards/ai_assistant.php"" class=""nav-link"" style=""text-decoration:none"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,658,"<a href=""/admin/logout.php"" class=""logout-btn"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,697,"<button type=""button"" class=""btn btn-primary"" id=""testSeedLoadBtn"" onclick=""runTestSeed('load')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,698,"<button type=""button"" class=""btn btn-outline"" id=""testSeedClearBtn"" onclick=""if(confirm('Remove every TEST-FKSS practice member? Real members stay.'))runTestSeed('clear')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,710,"<button class=""btn btn-primary"" onclick=""switchSection('users')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,711,"<button class=""btn btn-primary"" onclick=""switchSection('backup')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,729,"<form method=""post"" action=""/admin/backend/user-delete.php"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,730,"<input type=""hidden"" name=""delete_user_id"" value=""<?= (int)$deleteUser['id'] ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,732,"<input type=""password"" name=""superadmin_password"" class=""form-input"" placeholder=""Enter your password"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,732,"<button type=""button"" class=""pw-toggle"" data-toggle>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,735,"<button type=""submit"" class=""btn btn-danger"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,736,"<a href=""?section=users"" class=""btn btn-outline"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,745,"<form method=""post"" action=""/admin/backend/user-save.php"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,747,"<input type=""hidden"" name=""user_id"" value=""<?= $editUser ? (int)$editUser['id'] : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,748,"<input type=""text"" name=""full_name"" class=""form-input"" value=""<?= e(fv('full_name', $editUser, $oldForm)) ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,749,"<input type=""text"" name=""username"" class=""form-input"" value=""<?= e(fv('username', $editUser, $oldForm)) ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,750,"<input type=""email"" name=""email"" class=""form-input"" value=""<?= e(fv('email', $editUser, $oldForm)) ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,752,"<select name=""role"" class=""form-select"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,759,"<input type=""password"" name=""password"" class=""form-input"" minlength=""12"" maxlength=""72"" autocomplete=""new-password"" placeholder=""<?= $editUser ? 'New password (optional, 12+ characters)' : 'Set password (12+ characters)' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,759,"<button type=""button"" class=""pw-toggle"" data-toggle>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,762,"<input type=""password"" name=""confirm_password"" class=""form-input"" placeholder=""Confirm password"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,762,"<button type=""button"" class=""pw-toggle"" data-toggle>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,765,"<select name=""is_active"" class=""form-select"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,771,"<button type=""submit"" class=""btn btn-primary"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,772,"<a href=""?section=users"" class=""btn btn-outline"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,789,"<a href=""?edit_id=<?= $u['id'] ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,791,"<a href=""?delete_id=<?= $u['id'] ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,842,"<button class=""btn btn-sm health-tab active"" data-htab=""security"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,843,"<button class=""btn btn-sm health-tab"" data-htab=""server"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,844,"<button class=""btn btn-sm health-tab"" data-htab=""database"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,845,"<button class=""btn btn-sm health-tab"" data-htab=""files"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,846,"<button class=""btn btn-sm health-tab"" data-htab=""errors"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1034,"<form method=""POST"" style=""display:inline"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1034,"<input type=""hidden"" name=""section"" value=""health"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1034,"<button type=""submit"" name=""clear_error_log_inline"" class=""btn btn-sm btn-danger"" onclick=""return confirm('Clear error log?')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1058,"<a href=""../system_health.php"" class=""btn btn-primary btn-sm"" style=""justify-content:center;text-decoration:none"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1059,"<button class=""btn btn-outline btn-sm"" style=""justify-content:center"" onclick=""switchSection('backup')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1060,"<button class=""btn btn-outline btn-sm"" style=""justify-content:center"" onclick=""switchSection('logs')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1077,"<input type=""radio"" name=""calMode"" value=""ethiopian"" <?= $calendarMode === 'ethiopian' ? 'checked' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1084,"<input type=""radio"" name=""calMode"" value=""gregorian"" <?= $calendarMode === 'gregorian' ? 'checked' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1100,"<input class=""form-input"" value=""<?= SCHOOL_NAME_SHORT_AM ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1101,"<input class=""form-input"" value=""Africa/Addis_Ababa"" readonly>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1102,"<input class=""form-input"" value=""<?= ini_get('session.gc_maxlifetime') / 60 ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1103,"<input class=""form-input"" value=""<?= ini_get('memory_limit') ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1136,"<input type=""file"" accept=""image/png,image/jpeg,image/gif,image/webp,image/svg+xml"" style=""display:none"" onchange=""brandUpload('<?= $key ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1144,"<button onclick=""brandRemove('<?= $key ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1182,"<form method=""POST"" action=""/admin/tools/backup.php"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1182,"<button type=""submit"" class=""btn btn-primary"" style=""margin-top:.85rem"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1188,"<a href=""/admin/tools/download_backup.php?file=<?= urlencode($f['name']) ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1199,"<a href=""?section=syshealth&refresh_health=1"" class=""btn btn-sm"" style=""white-space:nowrap"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1214,"<button class=""btn btn-sm sys-tab active"" data-stab=""api"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1215,"<button class=""btn btn-sm sys-tab"" data-stab=""integrity"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1216,"<button class=""btn btn-sm sys-tab"" data-stab=""quality"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1217,"<button class=""btn btn-sm sys-tab"" data-stab=""code"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1218,"<button class=""btn btn-sm sys-tab"" data-stab=""maintenance"" style=""border-radius:999px"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1385,"<button class=""btn btn-primary btn-sm"" style=""justify-content:center"" onclick=""switchSection('backup')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1386,"<button class=""btn btn-outline btn-sm"" style=""justify-content:center"" onclick=""switchSection('health')"">",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1419,"<button class=""wbws-bnav-btn <?= $activeSection === 'overview' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1420,"<button class=""wbws-bnav-btn <?= $activeSection === 'users' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1421,"<button class=""wbws-bnav-btn <?= $activeSection === 'departments' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1423,"<button class=""wbws-bnav-btn <?= $activeSection === 'health' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1424,"<button class=""wbws-bnav-btn <?= $activeSection === 'settings' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
admin/dashboards/super-admin.php,1425,"<button class=""wbws-bnav-btn <?= $activeSection === 'branding' ? 'active' : '' ?>",source-indexed; NOT individually click-certified
